"NOME_URNA_CANDIDATO" "NOME_MUNICIPIO" "TOTAL_VOTOS" "QTD_COMPARECIMENTO" "DESC_SIT_CAND_TOT" "DESCRICAO_CARGO" "PROP_VOT" "prop.total"
"DELEY SANTOS" "MOCAJUBA" 526 17556 "SUPLENTE" "DEPUTADO ESTADUAL" 3 "TOTAL:36,4%"
"RAIMUNDO SANTOS" "BRAGANÇA" 1838 61128 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.01 "TOTAL:50,5%"
"DELEGADO EDER MAURO" "CASTANHAL" 3088 102332 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.02 "TOTAL:72,84%"
"DIVINO" "BELÉM" 25674 840979 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.05 "TOTAL:15,18%"
"AIRTON FALEIRO" "BAGRE" 255 8314 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.07 "TOTAL:68,88%"
"GIOVANNI QUEIROZ" "URUARÁ" 612 19884 "SUPLENTE" "DEPUTADO FEDERAL" 3.08 "TOTAL:60,46%"
"ZÉ GERALDO" "SÃO JOÃO DA PONTA" 137 4417 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.1 "TOTAL:65,16%"
"ROBERTO ROCHA" "MARITUBA" 1735 55217 "SUPLENTE" "DEPUTADO ESTADUAL" 3.14 "TOTAL:27,15%"
"CILENE COUTO" "VIGIA" 845 26796 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.15 "TOTAL:40,86%"
"JULIA MARINHO" "REDENÇÃO" 1289 40803 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.16 "TOTAL:70,44%"
"MARINOR BRITO" "BELÉM" 26725 840979 "NÃO ELEITO" "DEPUTADO ESTADUAL" 3.18 "TOTAL:15,18%"
"CILENE COUTO" "MARITUBA" 1762 55217 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.19 "TOTAL:27,15%"
"REGINALDO CAMPOS" "MONTE ALEGRE" 1056 32798 "SUPLENTE" "DEPUTADO ESTADUAL" 3.22 "TOTAL:73,07%"
"OLIVAL MARQUES" "SANTA CRUZ DO ARARI" 143 4380 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.26 "TOTAL:78,19%"
"SIDNEY ROSA" "JACUNDÁ" 810 24750 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.27 "TOTAL:54,24%"
"WANDENKOLK GONÇALVES" "VITÓRIA DO XINGU" 249 7546 "SUPLENTE" "DEPUTADO FEDERAL" 3.3 "TOTAL:49,86%"
"DR. CHARLES" "PARAUAPEBAS" 3486 104761 "SUPLENTE" "DEPUTADO FEDERAL" 3.33 "TOTAL:49,89%"
"DELEGADO EDER MAURO" "PARAGOMINAS" 1770 52721 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.36 "TOTAL:57,42%"
"LUCIO VALE" "URUARÁ" 670 19884 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.37 "TOTAL:60,46%"
"BETO FARO" "CAPANEMA" 1309 38764 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.38 "TOTAL:62,52%"
"NILSON PINTO" "CAPANEMA" 1311 38764 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.38 "TOTAL:62,52%"
"AIRTON FALEIRO" "MOJUÍ DOS CAMPOS" 433 12693 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.41 "TOTAL:60,27%"
"HILDEGARDO NUNES" "SALVATERRA" 456 13266 "SUPLENTE" "DEPUTADO ESTADUAL" 3.44 "TOTAL:61,89%"
"JULIA MARINHO" "PIÇARRA" 212 6169 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.44 "TOTAL:78,11%"
"MARCELO CATALÃO" "ANAPU" 368 10672 "SUPLENTE" "DEPUTADO FEDERAL" 3.45 "TOTAL:59,38%"
"WLAD" "SÃO FRANCISCO DO PARÁ" 369 10680 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.46 "TOTAL:70,46%"
"EDUARDO COSTA" "TERRA ALTA" 262 7512 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.49 "TOTAL:49,94%"
"RUI BEGOT" "NOVA TIMBOTEUA" 303 8610 "SUPLENTE" "DEPUTADO ESTADUAL" 3.52 "TOTAL:44,38%"
"DILVANDA FARO" "INHANGAPI" 253 7161 "SUPLENTE" "DEPUTADO ESTADUAL" 3.53 "TOTAL:62,13%"
"JÚNIOR FERRARI" "ITAITUBA" 1728 48921 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.53 "TOTAL:69,59%"
"JOSUÉ BENGTSON" "MARACANÃ" 656 18467 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.55 "TOTAL:54,11%"
"OLIVAL MARQUES" "MOJU" 1278 36036 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.55 "TOTAL:59,84%"
"PROFESSORA NILSE" "ANANINDEUA" 8551 240952 "SUPLENTE" "DEPUTADO ESTADUAL" 3.55 "TOTAL:22,5%"
"JULIA MARINHO" "AFUÁ" 633 17739 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.57 "TOTAL:80,81%"
"BETO FARO" "VISEU" 1021 28475 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.59 "TOTAL:74,13%"
"MARCIO MIRANDA" "VISEU" 1029 28475 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.61 "TOTAL:50,31%"
"JOSUÉ BENGTSON" "BELÉM" 30425 840979 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.62 "TOTAL:42,25%"
"LUZINEIDE FARIA" "GARRAFÃO DO NORTE" 538 14780 "SUPLENTE" "DEPUTADO ESTADUAL" 3.64 "TOTAL:70,94%"
"DIRCEU TEN CATEN" "PIÇARRA" 226 6169 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.66 "TOTAL:79,88%"
"BETO SALAME" "SANTANA DO ARAGUAIA" 518 14132 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.67 "TOTAL:52,16%"
"JOSY AMARAL" "URUARÁ" 729 19884 "SUPLENTE" "DEPUTADO ESTADUAL" 3.67 "TOTAL:70%"
"LUTH REBELO" "BRAGANÇA" 2246 61128 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.67 "TOTAL:50,5%"
"BETO SALAME" "NOVA ESPERANÇA DO PIRIÁ" 377 10153 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.71 "TOTAL:72,06%"
"PAULA TITAN" "PARAGOMINAS" 1957 52721 "SUPLENTE" "DEPUTADO FEDERAL" 3.71 "TOTAL:57,42%"
"CARLOS MARTINS" "CURUÁ" 270 7245 "SUPLENTE" "DEPUTADO FEDERAL" 3.73 "TOTAL:69,35%"
"SINOÉ AVANZINI" "MELGAÇO" 346 9267 "NÃO ELEITO" "DEPUTADO ESTADUAL" 3.73 "TOTAL:52,27%"
"EDUARDO COSTA" "VISEU" 1066 28475 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.74 "TOTAL:50,31%"
"CHICÃO" "SANTA BÁRBARA DO PARÁ" 444 11815 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.76 "TOTAL:36,18%"
"HENDERSON PINTO" "FARO" 160 4247 "SUPLENTE" "DEPUTADO ESTADUAL" 3.77 "TOTAL:81,26%"
"JORDY" "ULIANÓPOLIS" 429 11376 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.77 "TOTAL:60,97%"
"ANGELA PEREIRA" "PARAUAPEBAS" 3955 104761 "SUPLENTE" "DEPUTADO ESTADUAL" 3.78 "TOTAL:41,62%"
"WLAD" "SANTO ANTÔNIO DO TAUÁ" 677 17882 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.79 "TOTAL:46,02%"
"ELCIONE" "MARACANÃ" 702 18467 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.8 "TOTAL:54,11%"
"LUZINEIDE FARIA" "SÃO MIGUEL DO GUAMÁ" 1054 27706 "SUPLENTE" "DEPUTADO ESTADUAL" 3.8 "TOTAL:51,51%"
"FERNANDO COIMBRA" "BENEVIDES" 1141 29961 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.81 "TOTAL:45,33%"
"RUBENIXON" "CASTANHAL" 3898 102332 "SUPLENTE" "DEPUTADO FEDERAL" 3.81 "TOTAL:72,84%"
"AIRTON FALEIRO" "PRAINHA" 599 15700 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.82 "TOTAL:66,48%"
"CHICÃO" "ANANINDEUA" 9207 240952 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.82 "TOTAL:22,5%"
"ZÉ BEGOT" "SANTARÉM NOVO" 188 4918 "SUPLENTE" "DEPUTADO ESTADUAL" 3.82 "TOTAL:53,84%"
"HILDEGARDO NUNES" "RONDON DO PARÁ" 794 20701 "SUPLENTE" "DEPUTADO ESTADUAL" 3.84 "TOTAL:77,23%"
"BENA NAVEGANTES" "MOCAJUBA" 676 17556 "SUPLENTE" "DEPUTADO ESTADUAL" 3.85 "TOTAL:36,4%"
"LUTH REBELO" "SALINÓPOLIS" 859 22323 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.85 "TOTAL:45,11%"
"CILENE COUTO" "SANTA ISABEL DO PARÁ" 1320 34075 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.87 "TOTAL:37,47%"
"IRAN LIMA" "BUJARU" 587 15183 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.87 "TOTAL:35,7%"
"PROFESSOR ALFREDO COSTA" "CAMETÁ" 2627 67556 "SUPLENTE" "DEPUTADO ESTADUAL" 3.89 "TOTAL:31,02%"
"JOSUÉ BENGTSON" "SALVATERRA" 517 13266 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.9 "TOTAL:50,57%"
"PIO X" "GOIANÉSIA DO PARÁ" 626 16055 "SUPLENTE" "DEPUTADO ESTADUAL" 3.9 "TOTAL:47,72%"
"CHAMON" "SÃO GERALDO DO ARAGUAIA" 532 13558 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.92 "TOTAL:62,28%"
"HILTON AGUIAR" "SÃO GERALDO DO ARAGUAIA" 531 13558 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.92 "TOTAL:62,28%"
"PIO X" "SÃO DOMINGOS DO CAPIM" 675 17233 "SUPLENTE" "DEPUTADO ESTADUAL" 3.92 "TOTAL:45,81%"
"JÚNIOR FERRARI" "MONTE ALEGRE" 1289 32798 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.93 "TOTAL:73,07%"
"JOSUÉ BENGTSON" "CACHOEIRA DO PIRIÁ" 373 9456 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.94 "TOTAL:80,75%"
"JULIA MARINHO" "CONCÓRDIA DO PARÁ" 609 15456 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.94 "TOTAL:62,19%"
"AIRTON FALEIRO" "VITÓRIA DO XINGU" 298 7546 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.95 "TOTAL:75,81%"
"JOAQUIM PASSARINHO" "SANTA ISABEL DO PARÁ" 1345 34075 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.95 "TOTAL:39,36%"
"LUCIO VALE" "BOM JESUS DO TOCANTINS" 271 6862 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.95 "TOTAL:55,42%"
"CILENE COUTO" "PIÇARRA" 245 6169 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.97 "TOTAL:79,88%"
"ELCIONE" "SANTA ISABEL DO PARÁ" 1353 34075 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.97 "TOTAL:39,36%"
"JOAQUIM PASSARINHO" "SANTARÉM NOVO" 195 4918 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.97 "TOTAL:66,62%"
"MARCIO MIRANDA" "SANTA ISABEL DO PARÁ" 1356 34075 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.98 "TOTAL:37,47%"
"MIRIQUINHO BATISTA" "PAU D'ARCO" 178 4474 "SUPLENTE" "DEPUTADO FEDERAL" 3.98 "TOTAL:66,83%"
"FABRICIO COSTA" "ITUPIRANGA" 894 22416 "SUPLENTE" "DEPUTADO ESTADUAL" 3.99 "TOTAL:39,67%"
"DIRCEU TEN CATEN" "CUMARU DO NORTE" 171 4276 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4 "TOTAL:63,16%"
"ELCIONE" "BAIÃO" 712 17753 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.01 "TOTAL:53,49%"
"ADEMIR ANDRADE" "TAILÂNDIA" 1305 32458 "SUPLENTE" "DEPUTADO FEDERAL" 4.02 "TOTAL:49,01%"
"CORONEL NEIL" "BELÉM" 33900 840979 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.03 "TOTAL:15,18%"
"TARCISIO" "SENADOR JOSÉ PORFÍRIO" 240 5959 "SUPLENTE" "DEPUTADO ESTADUAL" 4.03 "TOTAL:68,92%"
"BETO SALAME" "TAILÂNDIA" 1310 32458 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.04 "TOTAL:49,01%"
"LUCIO VALE" "SÃO DOMINGOS DO CAPIM" 697 17233 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.04 "TOTAL:62,73%"
"RENATO OGAWA" "VIGIA" 1082 26796 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.04 "TOTAL:40,86%"
"CB AVELINO" "REDENÇÃO" 1660 40803 "SUPLENTE" "DEPUTADO ESTADUAL" 4.07 "TOTAL:64,91%"
"HÉLIO LEITE" "SANTO ANTÔNIO DO TAUÁ" 728 17882 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.07 "TOTAL:46,02%"
"WAGNER FONTES" "SANTA MARIA DAS BARREIRAS" 363 8906 "SUPLENTE" "DEPUTADO ESTADUAL" 4.08 "TOTAL:57,14%"
"JUNIOR QUEIROZ" "CONCEIÇÃO DO ARAGUAIA" 956 23282 "SUPLENTE" "DEPUTADO ESTADUAL" 4.11 "TOTAL:55,89%"
"FRANCISCO VICTER" "SÃO FÉLIX DO XINGU" 997 24223 "SUPLENTE" "DEPUTADO ESTADUAL" 4.12 "TOTAL:58,79%"
"MILTON ZIMMER" "SÃO FÉLIX DO XINGU" 1001 24223 "SUPLENTE" "DEPUTADO FEDERAL" 4.13 "TOTAL:64,56%"
"LUIZ LEÃO" "BARCARENA" 2502 60297 "SUPLENTE" "DEPUTADO ESTADUAL" 4.15 "TOTAL:56,47%"
"SEFER" "RIO MARIA" 415 10002 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 4.15 "TOTAL:41,96%"
"CLAUDIONOR" "MARAPANIM" 755 18100 "SUPLENTE" "DEPUTADO ESTADUAL" 4.17 "TOTAL:27,8%"
"SCAFF" "SANTANA DO ARAGUAIA" 590 14132 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.17 "TOTAL:68,93%"
"TIÃO MIRANDA" "JACUNDÁ" 1033 24750 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.17 "TOTAL:54,24%"
"DIAS" "DOM ELISEU" 863 20571 "SUPLENTE" "DEPUTADO ESTADUAL" 4.2 "TOTAL:49,09%"
"MIRIQUINHO BATISTA" "PORTEL" 866 20615 "SUPLENTE" "DEPUTADO FEDERAL" 4.2 "TOTAL:64,97%"
"CORONEL NEIL" "ANANINDEUA" 10143 240952 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.21 "TOTAL:22,5%"
"JULIA MARINHO" "BANNACH" 87 2066 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.21 "TOTAL:70,77%"
"LUZINEIDE FARIA" "SÃO CAETANO DE ODIVELAS" 470 11150 "SUPLENTE" "DEPUTADO ESTADUAL" 4.22 "TOTAL:34,14%"
"RENATO OGAWA" "NOVA TIMBOTEUA" 363 8610 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.22 "TOTAL:44,38%"
"CELSO SABINO" "OEIRAS DO PARÁ" 657 15497 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.24 "TOTAL:44,28%"
"NILSON PINTO" "CAPITÃO POÇO" 1270 29954 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.24 "TOTAL:65%"
"TARCISIO" "VITÓRIA DO XINGU" 320 7546 "SUPLENTE" "DEPUTADO ESTADUAL" 4.24 "TOTAL:75,81%"
"ANA CUNHA" "SANTO ANTÔNIO DO TAUÁ" 760 17882 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.25 "TOTAL:29,69%"
"BETO SALAME" "LIMOEIRO DO AJURU" 616 14507 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.25 "TOTAL:52,6%"
"CHAMON" "NOVA IPIXUNA" 333 7834 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.25 "TOTAL:42,66%"
"AIRTON FALEIRO" "ALTAMIRA" 2146 50333 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.26 "TOTAL:65,51%"
"DAVI" "PARAGOMINAS" 2247 52721 "SUPLENTE" "DEPUTADO ESTADUAL" 4.26 "TOTAL:60,11%"
"MAURICIO CORREA" "PLACAS" 362 8474 "SUPLENTE" "DEPUTADO ESTADUAL" 4.27 "TOTAL:59,17%"
"LEODATO MARQUES" "MARABÁ" 5045 117558 "SUPLENTE" "DEPUTADO ESTADUAL" 4.29 "TOTAL:51,46%"
"SIMONE MORGADO" "SÃO MIGUEL DO GUAMÁ" 1189 27706 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 4.29 "TOTAL:61,12%"
"JÚNIOR FERRARI" "CONCÓRDIA DO PARÁ" 664 15456 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.3 "TOTAL:55,36%"
"EDUARDO COSTA" "SALINÓPOLIS" 962 22323 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.31 "TOTAL:45,11%"
"OZORIO JUVENIL" "URUARÁ" 857 19884 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.31 "TOTAL:70%"
"GERSON PERES" "CANAÃ DOS CARAJÁS" 877 20303 "SUPLENTE" "DEPUTADO FEDERAL" 4.32 "TOTAL:40,93%"
"MARCIO MIRANDA" "SÃO CAETANO DE ODIVELAS" 484 11150 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.34 "TOTAL:34,14%"
"MIRIQUINHO BATISTA" "MOJU" 1566 36036 "SUPLENTE" "DEPUTADO FEDERAL" 4.35 "TOTAL:63,53%"
"ADEMIR ANDRADE" "TUCURUÍ" 2314 53063 "SUPLENTE" "DEPUTADO FEDERAL" 4.36 "TOTAL:44,57%"
"FRANCISCO VICTER" "FLORESTA DO ARAGUAIA" 381 8733 "SUPLENTE" "DEPUTADO ESTADUAL" 4.36 "TOTAL:44,76%"
"HÉLIO LEITE" "AURORA DO PARÁ" 558 12812 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.36 "TOTAL:59,5%"
"DR. WANDERLAN" "ACARÁ" 1367 31225 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.38 "TOTAL:39,75%"
"RAUL BATISTA" "SENADOR JOSÉ PORFÍRIO" 261 5959 "SUPLENTE" "DEPUTADO FEDERAL" 4.38 "TOTAL:56,39%"
"CILENE COUTO" "BENEVIDES" 1315 29961 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.39 "TOTAL:45,33%"
"ERALDO PIMENTA" "GURUPÁ" 552 12568 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 4.39 "TOTAL:55,34%"
"WALTER VIEIRA" "PONTA DE PEDRAS" 636 14401 "SUPLENTE" "DEPUTADO ESTADUAL" 4.42 "TOTAL:47,22%"
"GUALBERTO NETO" "ELDORADO DOS CARAJÁS" 605 13632 "SUPLENTE" "DEPUTADO ESTADUAL" 4.44 "TOTAL:40,03%"
"PRIANTE" "ALTAMIRA" 2238 50333 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.45 "TOTAL:41,63%"
"RAIMUNDO SANTOS" "ITUPIRANGA" 997 22416 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.45 "TOTAL:39,67%"
"LUTH REBELO" "MARAPANIM" 808 18100 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.46 "TOTAL:27,8%"
"HILTON AGUIAR" "AURORA DO PARÁ" 574 12812 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.48 "TOTAL:41,25%"
"JORDY" "BELÉM" 37775 840979 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.49 "TOTAL:42,25%"
"PEDRO AIBI" "CUMARU DO NORTE" 193 4276 "SUPLENTE" "DEPUTADO ESTADUAL" 4.51 "TOTAL:63,16%"
